type_encoded,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,power_w,temp_diff_k,overstrain_value,hdf_risk,pwf_risk,osf_risk,tool_wear_ratio,risk_score,actual,predicted,failure_prob
-1.3100699,-2.4249053,-1.3705598,-1.3310517,-0.6819859,-3.2114606,-2.5355976,-1.258412,-1.4744805,-0.14574236,-0.57391113,-0.049239073,-0.4824793,-3.4437728,0,0,6.490304e-07
-0.71493125,-1.8418401,-1.2614768,-0.48347533,-0.9559327,-2.8029187,-1.3057556,-0.19513899,-0.6602215,-0.14727147,-0.49240658,-0.0634375,-0.5450327,-2.9425504,0,0,0.00023247438
-1.0705353,-1.3850309,-2.4933217,-0.97653776,-1.4994718,-2.8616025,-1.28752,-1.6443363,-1.0284843,-0.1489087,-0.4954298,-0.0634375,-0.20103657,-2.978662,0,0,5.6241925e-06
-0.7916249,-1.793421,-0.46644175,-1.1766864,-1.7658716,-2.4186456,-1.2778724,-3.1334922,-1.636943,-0.15339817,-0.4954298,-0.0634375,-0.5251849,-2.9679732,0,0,3.303451e-06
0.96008706,-1.0617014,-0.4264422,0.09613922,0.39427543,-2.2602913,-1.8095016,-3.3950617,-1.5561328,-0.1455511,-0.4999206,-0.06282933,-0.3628841,-3.0004356,0,0,0.00083740905
-1.2265687,-1.0206698,-2.9458647,-1.3215978,0.13331033,-1.7221482,-1.5660079,-2.791189,-0.470049,-0.09206822,-0.6449799,-0.15563019,-0.55276704,-3.6322997,0,0,6.3779958e-06
-0.5625553,-0.6381192,-2.0268364,-0.28247625,-1.7354525,-4.2456484,-0.83599246,-0.2143868,-1.2962395,-0.14798416,-0.591454,-0.0634375,-0.91796875,-3.235081,0,0,2.1493432e-05
-0.7613481,-0.9250544,-1.5967642,-2.9255924,-0.9330638,-2.6921945,-0.13903403,-0.80733967,-1.371613,-0.14727147,-0.51289177,-0.0634375,-0.45710555,-3.3241055,0,0,2.4644707e-05
-0.5999813,-0.7532532,-3.2157812,-1.9311733,-0.62502,-2.3791773,-2.0136533,-0.48087013,-0.53078043,-0.094321825,-0.5691709,-0.13660786,-0.050030477,-3.2052932,0,0,2.6476475e-05
-0.59125596,-1.5129658,-0.07624522,-1.8943721,-1.826109,-3.7387702,-0.26408613,-3.5371983,0.06492863,-0.1462041,-0.6055282,-0.06181196,-0.84305096,-3.2222574,0,0,4.985167e-06
-1.4860466,-0.4969811,-2.043679,-1.0329573,-1.5122963,-2.625849,-0.6534726,-1.6583139,-0.85657555,-0.14689383,-0.4665629,-0.049239073,-0.37941435,-3.1845138,0,0,2.6273921e-05
-1.7298607,-1.0871266,-2.8956597,-0.9722791,-1.425823,-3.9530895,-1.074535,-0.5101252,-1.5278387,-0.15168765,-0.56440574,-0.0634375,-0.79211074,-2.7980993,0,0,1.3706957e-06
-1.15111,-1.3637854,-2.125985,-2.4120069,-0.69335246,-3.852976,-0.5972985,-3.1193652,-0.42280585,-0.1462041,-0.61034286,-0.06181196,-0.7663163,-3.439744,0,0,4.058769e-07
-1.4892004,-1.260963,-1.6205064,-2.6526291,-1.2211418,-4.3251977,-1.1434246,-3.7410176,-0.9708029,-0.14735556,-0.61212146,-0.06181196,-0.7809013,-3.491257,0,0,2.5811383e-08
-1.0677726,-2.1380851,-0.10934146,-0.18046981,-0.27594656,-1.6464252,-2.1825721,-1.7460423,-0.36246014,-0.15373322,-0.52145374,-0.0634375,-0.37874508,-3.3195488,0,0,0.00030340237
-1.0422304,-0.73579335,-2.8847816,-0.9009002,0.4573586,-2.4931688,-1.760799,-2.0561178,-0.71524704,-0.11184171,-0.5652203,-0.118212,-0.2331737,-3.3784254,0,0,2.7738526e-05
-1.1665177,-0.28584108,-2.5100822,-0.47367123,1.5994208,0.77802044,-0.5852705,-0.69061536,-0.24151362,-0.026742026,-0.22343922,0.15246719,0.15651317,8.7231455,1,1,0.999987
-1.2288686,-1.632514,-0.66907,-2.958213,-1.3109365,-3.5693092,-0.6742088,-0.87122107,-1.979702,-0.15360801,-0.6026641,-0.061344024,-0.59364045,-3.2720044,0,0,1.3285455e-06
-0.88320297,-1.5198469,-1.8835775,-0.36056554,-1.3048726,-3.0166209,-1.1434706,-0.49476564,-1.5665095,-0.14727147,-0.5000343,-0.0634375,-0.49676707,-3.0794928,0,0,2.9992174e-05
-1.6552693,-1.2712986,-1.6276102,-1.7622646,-1.7406822,-3.064934,-2.685426,-2.406007,-1.3605827,-0.153815,-0.49588233,-0.06251228,-0.39654323,-3.0539138,0,0,1.5330315e-07
0.7586534,-1.0123652,-2.3765872,-2.1403596,-1.4025091,1.0285444,-0.16892518,-3.244571,-1.2006019,-0.07868451,-0.32027185,-0.069617346,-0.04263159,-1.8354032,0,0,0.0023302652
-1.1783906,-1.2109841,-1.8389965,-1.1232133,0.14140236,-1.736396,-2.1761885,-0.93316174,-0.36403733,-0.070077196,-0.42268306,-0.09753302,-0.13387829,-3.7165174,0,0,0.00014850209
-0.80631226,-1.7102607,-1.4846518,-1.0758027,-0.7360147,-2.6929014,-1.3159515,-0.47393447,-1.9567152,-0.14603236,-0.5652357,-0.06264456,-0.46428755,-2.892289,0,0,3.2405263e-05
-1.8963634,-1.3526758,-1.0007011,0.6196526,0.649229,-1.5772927,-1.459569,-1.6976378,-1.5363041,-0.4538756,-1.1208562,-0.6468769,-0.37808925,-3.8393898,0,0,6.4753476e-05
-0.38203856,-1.2927903,-1.2415893,-2.1864371,-0.3549132,-3.196016,-1.3916123,-1.2848777,-0.48246935,-0.14727147,-0.6021061,-0.0634375,-0.6672958,-3.0769994,0,0,3.2835702e-05
-0.7132542,-1.2666379,-1.5996612,-0.5998744,-1.3879691,-4.0679264,-0.38372272,-0.23854531,-1.3933463,-0.33779562,-0.57142806,-0.11226429,-1.0352029,-3.3650942,0,0,1.625926e-05
-0.46088192,-1.0979239,-1.3328735,0.031571675,-1.1103649,-2.6391182,-2.6312864,-1.8621035,-0.99012303,-0.14197753,-0.5310239,-0.0634375,-0.18130946,-3.0568771,0,0,4.4417546e-05
-1.1786098,0.5258304,-1.157277,-2.4928062,-0.9125509,-1.1753402,-0.33210808,-2.3812895,-1.0085254,-0.118824996,-0.44248876,-0.053852275,-0.41919753,-2.8131113,0,0,0.00036536073
-0.75278944,-0.7512025,-0.8668888,0.38597625,0.54103065,-1.6227874,-0.92914057,-2.4543757,-1.1792376,-0.35392755,-0.9150503,-0.48283678,-0.24638636,-3.8053994,0,0,0.000618788
-1.196148,-1.2309918,-2.1721601,-0.043285064,-0.45614034,-2.1035137,-3.5464363,-0.8859268,-0.9316223,-0.6569821,-0.515396,-0.27955133,-0.5193507,-3.2614434,0,0,7.865156e-06
-2.8165643,-1.1032361,-0.86992836,-1.5416299,-1.9934555,-3.7592838,-0.90769875,-3.4254286,-0.54087454,-0.15062028,-0.61017007,-0.06181196,-0.7170556,-3.2148056,0,0,1.5705466e-07
-1.0762854,-1.7157563,-3.1321502,-1.670169,-0.9950665,-1.6688303,-0.80120623,-1.9499327,-0.3524197,-0.1489087,-0.57187,-0.0634375,-0.2557843,-2.8439991,0,0,1.367499e-05
-0.24233572,-1.2888459,-1.7085416,-1.0689136,0.11308204,-2.4277751,-1.8697444,-1.6536462,-1.6560556,-0.07121503,-0.44310194,-0.09753302,-0.3457681,-3.582122,0,0,3.3745462e-05
0.19658698,-2.3174071,-0.62944716,-1.5122371,0.40476674,1.0841696,-0.63731074,-0.1148993,-0.4820529,-0.10012024,-0.23279956,-0.06989066,-0.11731887,-1.8866007,0,0,0.40886196
-0.7212617,-1.5374503,-0.7355432,-2.065415,-1.0505962,-2.8546393,-0.6899283,-1.4454483,-1.1193959,-0.15266354,-0.5790526,-0.0614949,-0.26180205,-3.091952,0,0,3.2941116e-05
-0.41192704,-0.65653664,-2.0191739,0.28114745,-0.53122914,2.3682294,0.08076801,-0.6240301,0.02988423,-0.09737034,-0.26801705,-0.075459,0.64402664,-1.9205014,0,1,0.9450959
-0.7156508,-1.5185589,-1.6701157,-2.4795492,-0.46439558,-3.8149912,0.11190315,-0.46904403,-1.2876129,-0.14798416,-0.59372854,-0.062143512,-0.5990999,-3.4396596,0,0,1.5040661e-05
-0.5487547,-1.4295173,-1.5287857,-2.8831153,-1.5904825,-2.717351,-1.5377825,-1.2004561,1.3734069,-0.1462041,-0.5924304,-0.06181196,-0.5867595,-3.0660565,0,0,2.8368348e-05
-0.67884654,-1.4762684,-0.3462824,-1.8285271,-0.124273986,-2.0385215,-2.0680351,-0.10985932,-0.6850153,-0.65836644,-0.37819868,-0.16969287,-0.3247872,-2.9439428,0,0,0.00041586725
-2.1053476,-0.47629863,-1.3614908,-1.1621367,-1.4576195,-3.607366,-0.463614,-2.0196571,-1.1126584,-0.153815,-0.48692337,-0.0614949,-0.39668125,-3.0526626,0,0,6.9840153e-06
0.27430773,-0.45298067,-1.9173902,-2.2469418,-0.35457453,-3.1012506,-1.6832138,-1.2550002,-1.4848391,-0.14798416,-0.5300933,-0.0634375,-0.1430256,-3.239422,0,0,3.3633496e-05
-1.8388952,-0.8780284,-1.6096501,-0.22169161,0.725459,-2.699006,-2.1182086,-1.016909,-1.0664368,-0.1454073,-0.29533237,-0.052003197,-0.088672556,-3.1904783,0,0,0.00021398955
1.2141318,-0.76924723,-0.8087109,-0.40564224,-0.8091376,-2.4995937,-0.38631463,-0.8891881,-0.46064073,-0.14727147,-0.5021117,-0.0634375,-0.2644046,-2.858664,0,0,0.026484879
-1.5449914,-0.9559463,-3.0238807,0.29750875,0.20251352,-1.46109,-1.1461542,-0.97496086,0.17879102,-0.45537525,-1.1245613,-0.64766514,-0.662648,-3.6869807,0,0,0.00012848819
-1.8203326,-0.95124763,-0.6935114,-1.919334,0.5953121,-1.7320874,-1.6163653,0.13601626,0.13163823,-0.09233556,-0.6895682,-0.15563019,-0.43511993,-3.2504466,0,0,0.0015825673
0.5050949,-1.238752,-1.072537,-1.4679471,-0.26526457,-2.628888,-0.43314296,-0.69386995,-0.051569313,-0.14798416,-0.5010569,-0.0634375,-0.27276826,-2.9708107,0,0,0.0051836674
-1.3617086,-0.7094502,-0.26049072,-0.21070644,0.60467035,-0.99867123,-0.938356,-1.9657719,-1.2326374,-0.35407102,-0.91509336,-0.48283678,-0.4694447,-3.7250295,0,0,0.00093529315
-0.9955798,-1.9111061,-1.194456,-2.0298228,-0.6986952,-3.084734,-2.827752,-1.4615791,-1.0329546,-0.15373322,-0.6010758,-0.0614949,-0.7647211,-3.2399344,0,0,8.218169e-07
-2.3439155,-1.4374477,-1.5697705,-0.9975645,-1.5608099,-3.0485277,-0.78059435,-0.81901616,-0.14743575,-0.14842293,-0.570065,-0.0634375,-0.7530525,-3.0425265,0,0,1.3181377e-05
-0.7197483,-0.8706802,-1.9332154,-0.6321386,0.75679404,-3.1729653,-2.1364467,0.05446673,-0.23321329,-0.10761997,-0.65990484,-0.13003442,-0.7479055,-3.501486,0,0,0.00033932703
-2.0826302,-0.6251215,-1.2415987,-0.76783323,-1.3036264,-4.53609,-1.0686153,-0.555274,-1.5578132,-0.14842293,-0.55276257,-0.0634375,-0.835625,-3.4185889,0,0,3.0160738e-06
-2.4130118,-1.4777288,-0.4110333,-0.28564906,-1.4488655,-3.3625603,-0.7179015,-3.5436425,-0.52878696,-0.14735556,-0.5131174,-0.06181196,-0.58184487,-3.279448,0,0,2.9702117e-06
-1.4848149,-0.55431616,-1.5884871,-1.670151,-1.2129157,-3.341275,-1.487181,-2.0311084,-1.303473,-0.153815,-0.56916785,-0.0614949,-0.51107746,-3.0467935,0,0,2.3287319e-06
0.49004555,-0.1039718,-1.9286202,-2.5997462,-0.42161658,-3.896032,-1.4316946,-0.65200555,-1.257294,-0.14691679,-0.60456437,-0.06181196,-0.6284958,-3.137257,0,0,3.2504955e-05
-0.7407214,-0.9093113,0.21842128,-2.2587574,1.7652802,-2.6078892,-1.3027556,-0.55449295,-0.888098,-0.111182824,-0.61739075,-0.10353487,-0.345977,-2.859636,0,0,0.0051164734
1.3282126,-1.2186637,-0.20617625,-0.8147983,-0.07368086,-2.3703606,-1.431582,-2.9074695,-0.31556064,-0.1455511,-0.5712803,-0.06282933,-0.4665614,-2.7500815,0,0,0.002572009
0.5846792,-1.0910412,-1.4795231,0.3492962,-0.23412068,-1.5543209,-2.0937521,-0.5779789,-0.72853535,-0.45468348,-1.1216893,-0.6266237,-0.16648558,-3.5882487,0,0,0.0011846337
-0.5272365,-1.6044824,-1.5832754,-0.9772351,-1.6913987,-2.6531322,-0.72091895,-0.9192648,-0.30357677,-0.1427471,-0.51372,-0.05365776,-0.2350802,-3.1282394,0,0,0.00012240233
-2.5775898,-1.1243669,-1.3147415,-2.068424,-1.3139371,-3.4793139,-2.333259,-2.139222,-0.2833844,-0.14670257,-0.6103738,-0.06282933,-0.60607415,-3.1928377,0,0,2.486619e-07
-0.18198717,-0.5873246,0.0029101814,0.18922892,0.7571918,-1.1234903,-0.3490349,-0.73502874,0.10131368,0.50657356,-0.29801342,-0.12959988,-0.1631775,9.279348,1,1,0.99999833
-0.34139428,-1.4043111,-0.7395191,-2.5681841,-2.37148,-2.7123523,-1.979147,-0.9824711,-0.3401477,-0.1548847,-0.51780695,-0.061344024,-0.27032053,-2.7166424,0,0,1.4900181e-05
-1.3760266,-1.5604597,-3.175079,-1.7368011,0.062560335,-3.5548992,-1.571656,-0.92940557,-0.82537913,-0.15103467,-0.5692432,-0.064454876,-0.60970575,-2.9689178,0,0,2.29535e-06
-1.554402,-0.88674086,0.044358253,-1.6558313,-0.23220655,-3.661556,-2.3472655,-1.2491859,-1.3474374,-0.14741963,-0.48470142,-0.053065486,-0.30388954,-2.8130963,0,0,2.3781955e-05
-0.8539796,-2.0876982,-1.1262687,-1.6250676,-1.457961,-2.6619215,-2.0459776,-1.4523948,-0.95460767,-0.14533745,-0.5106835,-0.0634375,-0.23854326,-2.995768,0,0,5.1641387e-06
-0.8481485,-1.1240644,-0.20465215,-0.40192175,0.55841994,-2.3625789,-1.3537743,-1.1112007,-0.9950713,-0.21297328,-0.5040023,-0.08078453,-0.30887005,-3.2226615,0,0,0.002179685
-0.33107674,-1.4894599,-1.8083793,-2.4274604,-0.007960933,-3.023788,-1.265544,-2.3598793,0.39921182,-0.14691679,-0.5051906,-0.06181196,-0.40158913,-3.312878,0,0,2.2615948e-05
-1.2517053,-1.1334596,-0.8840747,-0.39537913,0.54085964,-1.2775755,-1.0898935,-1.824914,0.04813008,-0.107750215,-0.40881926,-0.14711626,-0.10391484,-3.7063406,0,0,0.0033479116
-1.5298259,0.6937745,-0.3957783,-0.69525313,0.59561026,-2.4800956,-0.8151448,-0.1699013,-0.61824185,-0.29018924,-0.51521266,-0.08422598,0.011202438,-2.8566258,0,0,0.04294185
-0.6589764,-1.4678452,-1.8169976,0.080619656,0.074988306,-1.6545278,-1.9657682,-1.0431622,-1.2618618,-0.29823872,-0.33191597,-0.10133121,-0.2044633,-3.087178,0,0,0.000456819
-0.60099196,-1.0723761,-1.6878899,-0.8547509,-1.4885266,-3.652569,-0.884236,-1.3257878,-1.4289166,-0.15266354,-0.5950655,-0.0614949,-0.6418638,-3.18287,0,0,9.31282e-06
-1.0773273,-0.5426,-1.0776747,-0.7072109,0.97141623,-3.2680895,-2.004662,-2.6257772,-0.40374738,-0.6657374,-0.34954548,-0.13339032,-0.74975055,-3.1368916,0,0,5.976082e-05
-0.46918824,-1.9751636,-0.86950517,-1.9511479,-0.24878703,-2.3643758,-0.6278687,-0.7258462,-1.528166,-0.14798416,-0.38041198,-0.062143512,-0.3806984,-3.4279912,0,0,0.00011016959
-0.8441191,-2.1545784,-0.43150687,-0.32579136,-1.3987386,-2.4059255,-0.82330096,-1.5009902,-0.63760513,-0.14964333,-0.55626607,-0.06264456,-0.53484964,-2.84764,0,0,0.00017904263
-1.7422987,-1.724382,-0.607455,-1.1464698,-1.6605399,-2.5372927,-0.6088584,-0.59503007,-1.5365897,-0.1421828,-0.31166852,-0.058376756,-0.0659686,-2.8356621,0,0,7.2861e-05
-2.8119538,-0.8326519,-0.24247247,-0.18531378,-1.84019,1.8113774,-0.38236195,-1.7598003,-0.41807422,-0.08367708,-0.24139608,-0.07625194,-0.28483054,-2.2975419,0,0,0.026616452
-0.6548174,-1.1639448,-0.9215206,-0.8748312,-1.3482205,-2.9840229,-0.79552346,-3.3681595,-1.3467596,-0.14419332,-0.5141453,-0.052032217,-0.6312238,-3.224664,0,0,6.279839e-06
-0.55904984,-0.10011264,-2.5542665,-1.8255652,-0.06195051,-2.816666,-1.399274,-1.3957133,0.11024263,-0.1505362,-0.4648482,-0.0634375,-0.19475248,-2.8403912,0,0,0.00025590783
0.2820567,-1.4426441,-0.6694565,-0.35794625,0.8146478,-0.8844914,-0.25158936,-0.28771707,-0.06701997,-0.30948067,-0.8003464,-0.412425,-0.08580204,-3.159536,0,0,0.16996676
-1.4205271,-1.0565548,-2.557418,-0.5367525,-0.3570101,-2.6189141,-1.4971247,-1.5206802,-0.34998772,-0.6566689,-0.39122677,-0.16969287,-0.42004013,-2.931446,0,0,2.9292425e-05
-0.61840034,-1.9020386,-0.9000263,-1.1604131,-1.1023922,-4.114167,-1.0293021,-0.039526373,-2.3698611,-0.15373322,-0.59461904,-0.0614949,-0.6814388,-3.216494,0,0,6.803792e-06
-0.28199774,-1.8433843,-0.9803838,-1.8862344,-1.8193215,-3.4250212,-0.9930649,-0.66663474,-2.1215465,-0.14888887,-0.56506366,-0.05204811,-0.6882615,-3.0692446,0,0,3.7444909e-06
-1.0591713,-1.4362311,-0.37917253,-1.7625929,0.26631936,-2.9131942,-1.5422461,-0.5241177,-1.5796446,-0.08141178,-0.6402435,-0.08650381,-0.5280422,-3.257192,0,0,7.654427e-05
-0.8122734,-1.5097861,-0.7591768,-0.46416342,0.10946681,-1.8128844,-1.7877895,-3.1775677,-1.868194,-0.090994045,-0.7250826,-0.1553646,-0.3554717,-3.773436,0,0,1.45656595e-05
-0.14913706,-0.56070787,-1.619774,-0.36169526,0.589919,-1.9615246,-1.8484243,-0.8214088,-0.9551239,-0.2673824,-0.96456724,-0.39396212,-0.34155443,-3.453929,0,0,0.000855145
-1.2862326,-1.5682659,-1.2671927,-2.2556183,-1.6098284,-3.6344757,-0.92206645,-0.9351408,-1.8854005,-0.15360801,-0.59505934,-0.061344024,-0.5524898,-3.2778008,0,0,8.6663607e-07
-2.0781024,-1.7298794,-0.4077854,-2.7123902,-1.5233308,-3.249069,-0.14218181,-2.0481236,-1.7910918,-0.14842293,-0.49984273,-0.0634375,-0.46278262,-3.305649,0,0,7.403089e-07
-0.4252348,-0.5388426,-1.017806,-0.062101346,-1.0924618,-3.1098518,0.18204169,-0.22876085,-0.3313443,-0.14798416,-0.49663618,-0.0634375,-0.6756753,-3.1141002,0,0,0.0062041874
-0.69580895,-0.5799686,-2.5644922,-0.798293,-1.7514117,-3.0310898,-0.79119426,-3.0601006,-0.44532868,-0.14632067,-0.5498675,-0.052032217,-0.31745034,-3.416765,0,0,5.2659766e-06
-1.8440626,-0.8131243,-0.8420366,1.370373,0.39138395,-1.7521899,-1.7094548,-2.51947,-0.5939979,-0.4538756,-1.1254206,-0.6468769,-0.37742308,-3.8493483,0,0,0.00016332153
-0.96964294,-0.5693987,-2.2333193,-1.0017867,-1.2384953,-2.508198,-1.0710288,-0.95296603,-1.6714988,-0.14496267,-0.5617693,-0.0634375,-0.460139,-2.8105922,0,0,3.674935e-05
-0.78562486,-1.7993922,-0.5977217,-2.672443,-0.85051614,1.1839645,-1.3200248,-1.6766883,-0.64363664,-0.07868451,-0.24044791,-0.069617346,-0.088230684,-1.9007125,0,0,0.0040949867
-0.61843705,-1.1372814,-0.48220092,-2.7985768,-1.2460027,-3.3049586,-1.9609814,-0.91134626,-1.3286183,-0.15266354,-0.59117997,-0.0614949,-0.4824817,-3.3144555,0,0,4.352366e-06
-2.4097764,-1.1154503,-0.70771,-1.2442069,0.64342666,-2.6183038,-2.901069,-1.9368939,-1.2043091,-0.15202783,-0.48081237,-0.064454876,-0.31472948,-3.0901268,0,0,9.630611e-06
-0.65054065,-1.7790751,-1.726488,-1.2940172,-1.5410345,-4.033659,-0.38595504,-2.6470613,-0.5000817,-0.14691679,-0.62858355,-0.06051797,-0.8834275,-3.4912608,0,0,1.0972211e-06
-0.78861153,-1.2674707,-2.3882945,-0.3997767,0.14905152,-2.399663,-2.3105264,-1.823845,-1.3083613,-0.6512115,-0.3882583,-0.16969287,-0.33333707,-3.276572,0,0,1.2241354e-05
-0.5921275,-0.9107081,-2.0200984,-0.62826717,-0.9148626,-3.222417,-0.63960063,-0.37293124,0.109764576,-0.14727147,-0.58305264,-0.0634375,-0.64268976,-3.1324217,0,0,0.00044622878
-0.23887444,-0.3898134,-0.6326621,-0.37412933,-0.13993587,-1.600482,-0.3641358,1.1021119,0.50870097,-0.1505362,-0.46268705,-0.0634375,-0.4741176,-2.524494,0,1,0.5600575
-1.4973794,-1.2094493,-1.9255332,-0.0059409374,0.4658049,-3.0365794,-2.0861528,-1.3635082,-1.1539031,-0.6803595,-0.39719042,-0.18808462,-0.6400678,-3.3198416,0,0,1.6830596e-05
-1.3448689,-2.0714886,-0.6505501,-1.5597098,0.03886111,-1.3483586,-1.0823026,-2.5156968,-1.2385254,-0.40133736,-0.61262894,-0.18155819,-0.096482396,-3.1279743,0,0,3.92024e-05
-1.5340763,-1.7389877,-1.4582627,-1.6131291,-0.82036936,-2.3043988,-0.41292864,-1.5590507,-1.425289,-0.14997838,-0.4878021,-0.0634375,-0.16725682,-2.9750445,0,0,2.336791e-05
-0.62429917,0.6815539,0.2835805,-0.45153722,-1.1531904,-3.7291193,-0.10153859,-0.8968333,-0.82872504,-0.14726302,-0.5014429,-0.057076216,-0.24612467,-3.0486124,0,0,0.008369646
-1.0025749,-0.3704806,-1.3371953,0.01864447,-0.013509766,-3.0636008,-1.3550828,-0.21174257,-0.94343436,-0.6753696,-0.40604004,-0.18772432,-0.74879813,-3.5292923,0,0,0.000417707
-0.85366464,-0.01683551,-2.0088828,-1.624475,-1.8317513,-2.6050375,-0.8701949,0.34773272,-0.33804068,-0.1380415,-0.53677803,-0.049239073,-0.09181112,-2.8917296,0,0,0.00057368417
0.8615293,-0.30000338,-1.3969345,-0.46904638,-0.15862931,-1.5706767,-2.034788,-0.82269746,-1.1159885,-0.09897087,-0.7258556,-0.14101344,-0.26675725,-3.2578235,0,0,0.004270397
-1.0463471,-1.8032918,-0.5110809,-0.93480444,-0.56191593,-2.0813434,-2.8185456,-1.6691531,-1.598912,-0.14985317,-0.53028643,-0.06264456,-0.26726413,-3.3262663,0,0,1.21785215e-05
-2.0246148,-0.92632246,-1.3572482,-1.1966391,0.61660886,-2.1729681,-3.0813267,-1.3569362,-0.8201699,-0.14663576,-0.53253603,-0.064454876,-0.043371305,-3.207926,0,0,3.470299e-05
-0.985987,-0.73151934,-2.5475028,-1.1735659,-1.859599,-3.3013206,-0.3849775,-1.7928902,-2.037912,-0.14574236,-0.56314254,-0.049239073,-0.42880616,-3.3065014,0,0,1.737926e-06
-0.81221944,0.002131218,-1.6237344,-0.8453831,-1.2966505,-4.365047,-0.49260893,-0.8953938,-1.2681694,-0.1462041,-0.5996848,-0.06181196,-0.9167172,-3.2827053,0,0,2.5976176e-05
-0.667123,-0.66107965,-0.62891054,-1.180674,0.23569044,-2.248524,-1.0874221,-1.1497892,-0.83567226,-0.08685975,-0.47841308,-0.13594039,-0.17009562,-3.5080974,0,0,0.0014180931
-2.5392406,-2.1414237,-2.5144234,-0.6561489,-0.18915144,-2.3250062,-3.2421582,-1.6577259,-1.5695803,-0.1462811,-0.54529464,-0.061535344,-0.46721578,-3.4029312,0,0,2.0256114e-07
-0.9805902,-1.1917816,-0.9277079,-1.9897237,0.20181906,-2.583011,-1.5977758,-1.110142,-1.0230905,-0.6451224,-0.38501176,-0.18293397,-0.3919796,-3.4754357,0,0,3.5833167e-05
-1.1475021,-2.4839437,-0.8021432,-2.4019096,-0.016984504,-2.1527064,-0.75393903,-5.092218,-0.81204885,-0.14806826,-0.42674047,-0.06181196,-0.3728012,-3.4811223,0,0,7.4636426e-07
-2.354362,-1.8788936,-2.8851955,-1.213279,-0.6180364,-3.1628964,-2.3206692,-1.0453653,0.096166804,-0.14848264,-0.5971838,-0.06316089,-0.56124246,-3.3939724,0,0,7.5188746e-07
-0.9080483,0.26569086,-0.9295694,-2.4855754,-1.9661604,-3.1376626,-3.1547034,-4.5810633,-0.91317034,-0.1494861,-0.5513604,-0.060886733,-0.48110607,-3.4456725,0,0,7.154863e-08
-1.633725,-0.94452775,-2.0068104,-2.251688,0.44080296,-1.7352833,-1.1097758,-1.4099071,-1.0111288,-0.14726302,-0.36411014,-0.057076216,-0.41636297,-3.0251079,0,0,6.5980945e-05
2.480506,-1.0887288,-0.88976216,-1.2408884,-0.48114908,-3.3303785,0.054871425,-0.71248746,-1.192901,-0.14691679,-0.5967014,-0.06181196,-0.6246041,-2.7358632,0,0,0.010761852
-0.6205472,-1.9320024,-0.9787662,-0.72912115,-0.19781962,1.5318779,-2.1787977,-1.7021723,0.85860616,-0.14381075,-0.3652666,-0.1438329,-0.13664107,-3.45419,0,0,0.015571757
-2.225969,-0.35008723,-1.4594606,-0.85890007,-1.803296,-3.6517336,-1.1629704,-1.4444956,-1.4465312,-0.15168765,-0.5692536,-0.0634375,-0.88066804,-3.2036216,0,0,1.8027038e-06
-1.0135319,-2.2770135,-0.8165918,-1.1821033,-0.668863,-2.3682806,-2.9642072,-1.2290452,-1.7404585,-0.14726302,-0.51781976,-0.057076216,-0.28603017,-3.283983,0,0,3.7029317e-06
1.5758888,-1.0844991,-0.7071936,-0.81880647,-1.4253163,-2.784854,-1.9931058,-1.3771237,-1.3612765,-0.1462041,-0.49325377,-0.06181196,-0.15667221,-2.725695,0,0,0.0005450792
-0.6056075,-1.3595934,-1.8455186,-2.4891613,-0.6664211,-2.546813,-1.2324387,-0.9742906,-2.371646,-0.14689383,-0.47477096,-0.049239073,-0.33579946,-3.2523706,0,0,4.5304637e-06
-1.3198626,-1.7647566,-3.7764125,-2.3872006,6.741285e-05,-1.4061548,-0.33834946,0.6271817,-2.0177655,-0.14574236,-0.35020652,-0.049239073,-0.36745757,-3.104958,0,0,3.1833108e-05
-0.8514625,-0.7236924,-2.5822363,-1.5285516,-0.31489068,-2.5990949,-1.3702862,-1.1118867,-1.2175037,-0.1505362,-0.5933366,-0.0634375,-0.52629334,-3.1761167,0,0,2.11587e-05
-1.9158248,-1.3431593,-0.6819948,0.8895751,0.49622273,-1.5380777,-1.3392017,-2.5937338,-1.1351926,-0.4538756,-1.1210585,-0.6468769,-0.38882324,-3.8293307,0,0,7.0808754e-05
-0.27117112,0.71368027,-0.7537275,-1.4226028,-0.035531808,-2.8898127,-0.97682786,-0.92635876,0.022514613,-0.14946882,-0.45515266,-0.06181196,-0.3089952,-3.0461211,0,0,0.010819735
-0.525321,-0.83531123,-1.4342294,-0.27436423,-0.65331376,-2.5137393,0.07242262,-0.9956286,-0.46065015,-0.15266354,-0.39803097,-0.0614949,-0.28174582,-3.0450866,0,0,0.004016717
0.4900004,-0.40958157,-0.86963093,-0.6532481,-0.45777604,-2.5453863,-1.1807996,-0.8281639,-1.3514321,-0.30287966,-0.56438386,-0.10133121,-0.39170897,-2.9831138,0,0,0.0022299488
-1.6004986,-1.6266984,-0.9590099,-2.3890185,-0.89921933,-4.013129,-1.1829914,-3.7903132,-0.98963726,-0.14735556,-0.60608834,-0.06181196,-0.7959259,-3.5365264,0,0,6.477567e-08
-1.5263131,-0.8164086,-2.4000683,-0.12547307,0.95459986,-2.4723916,-1.5404408,-0.432569,-0.8491463,-0.1454073,-0.2942396,-0.049239073,-0.13209343,-3.108047,0,0,0.0010155109
