air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,power_w,temp_diff_k,overstrain_value,hdf_risk,pwf_risk,osf_risk,tool_wear_ratio,risk_score,type_encoded,machine_failure
303.7,313.1,1683,28.4,46,5005.311079405402,9.400000000000034,1306.3999999999999,0,0,0,0.19166666666666668,0,1,0
303.7,313.1,1496,47.4,48,7425.719723437122,9.400000000000034,2275.2,0,0,0,0.2,0,1,0
303.7,313.1,1721,34.8,50,6271.749909920519,9.400000000000034,1739.9999999999998,0,0,0,0.20833333333333334,0,1,0
303.6,313.0,1593,31.6,52,5271.466809017529,9.399999999999977,1643.2,0,0,0,0.21666666666666667,0,1,0
303.6,313.0,1575,38.3,54,6316.9574282056765,9.399999999999977,2068.2,0,0,0,0.225,0,1,0
303.5,313.0,1465,41.0,56,6289.992091262364,9.5,2296.0,0,0,0,0.23333333333333334,0,1,0
303.6,313.1,1405,38.3,58,5635.127102621572,9.5,2221.3999999999996,0,0,0,0.24166666666666667,0,1,0
303.5,313.0,1902,21.6,60,4302.222643532006,9.5,1296.0,0,0,0,0.25,0,2,0
303.4,312.9,1422,39.9,63,5941.568522028231,9.5,2513.7,0,0,0,0.2625,0,2,0
303.5,312.9,1332,52.9,66,7378.847161045562,9.399999999999977,3491.4,0,0,0,0.275,0,1,0
303.4,312.9,1307,54.3,68,7431.9714928177655,9.5,3692.3999999999996,0,0,0,0.2833333333333333,0,2,0
303.5,313.0,1322,59.5,71,8237.151217957318,9.5,4224.5,0,0,0,0.29583333333333334,0,1,0
303.5,313.0,1547,40.3,73,6528.65888515558,9.5,2941.8999999999996,0,0,0,0.30416666666666664,0,1,0
303.5,313.1,1897,23.6,75,4688.2196609030725,9.600000000000023,1770.0,0,0,0,0.3125,0,1,0
303.5,313.0,1403,51.9,77,7625.24227286661,9.5,3996.2999999999997,0,0,0,0.32083333333333336,0,2,0
303.5,313.0,1393,51.6,80,7527.130334295001,9.5,4128.0,0,0,0,0.3333333333333333,0,1,0
303.5,313.0,1482,38.5,82,5974.995067862428,9.5,3157.0,0,0,0,0.3416666666666667,0,1,0
303.5,312.9,1572,44.7,84,7358.4896406503,9.399999999999977,3754.8,0,0,0,0.35,0,2,0
303.5,312.9,1544,36.9,87,5966.261440285448,9.399999999999977,3210.2999999999997,0,0,0,0.3625,0,1,0
303.5,313.0,1492,46.1,89,7202.7504208363425,9.5,4102.900000000001,0,0,0,0.37083333333333335,0,2,0
303.4,312.8,1513,35.8,92,5672.187423958419,9.400000000000034,3293.6,0,0,0,0.38333333333333336,0,1,0
303.4,312.8,1449,43.9,94,6661.33881489219,9.400000000000034,4126.599999999999,0,0,0,0.39166666666666666,0,1,0
303.5,312.8,1877,22.3,96,4383.265262019111,9.300000000000011,2140.8,0,0,0,0.4,0,1,0
303.4,312.8,1376,53.4,98,7694.640054584408,9.400000000000034,5233.2,0,0,0,0.4083333333333333,0,1,0
303.5,312.9,1883,23.3,100,4594.464064144441,9.399999999999977,2330.0,0,0,0,0.4166666666666667,0,2,0
303.4,312.8,1518,38.7,103,6151.929566112606,9.400000000000034,3986.1000000000004,0,0,0,0.42916666666666664,0,2,0
303.5,312.9,1438,42.8,106,6445.123936496628,9.399999999999977,4536.799999999999,0,0,0,0.44166666666666665,0,2,0
303.4,312.9,1389,54.1,109,7869.15552649132,9.5,5896.900000000001,0,0,0,0.45416666666666666,0,1,0
303.5,312.9,1504,44.8,111,7055.93332415858,9.399999999999977,4972.799999999999,0,0,0,0.4625,0,1,0
303.5,312.9,1275,64.4,113,8598.539092875264,9.399999999999977,7277.200000000001,0,0,0,0.4708333333333333,0,1,0
303.6,313.0,1534,39.7,115,6377.412142836257,9.399999999999977,4565.5,0,0,0,0.4791666666666667,0,1,0
303.6,313.0,1396,38.2,117,5584.411325217121,9.399999999999977,4469.400000000001,0,0,0,0.4875,0,2,0
303.6,313.1,1395,44.1,120,6442.306975083909,9.5,5292.0,0,0,0,0.5,0,1,0
303.6,313.0,1617,30.9,122,5232.353980480336,9.399999999999977,3769.7999999999997,0,0,0,0.5083333333333333,0,1,0
303.7,313.1,1423,41.2,124,6139.467915253365,9.400000000000034,5108.8,0,0,0,0.5166666666666667,0,1,0
303.5,313.0,1606,34.0,126,5718.117508553903,9.5,4284.0,0,0,0,0.525,0,1,0
303.5,312.9,1501,44.0,128,6916.1115071228105,9.399999999999977,5632.0,0,0,0,0.5333333333333333,0,1,0
303.5,312.9,1618,30.4,130,5150.8715390217285,9.399999999999977,3952.0,0,0,0,0.5416666666666666,0,2,0
303.6,313.0,1522,35.8,133,5705.928129057973,9.399999999999977,4761.4,0,0,0,0.5541666666666667,0,1,0
303.6,312.9,1480,41.4,135,6416.388835691793,9.299999999999955,5589.0,0,0,0,0.5625,0,1,0
303.7,313.0,1469,39.9,137,6137.94947880413,9.300000000000011,5466.3,0,0,0,0.5708333333333333,0,2,0
303.8,313.2,1381,52.4,140,7577.982247381106,9.399999999999977,7336.0,0,0,0,0.5833333333333334,0,0,0
303.8,313.2,1525,41.9,145,6691.330552758461,9.399999999999977,6075.5,0,0,0,0.6041666666666666,0,1,0
303.8,313.2,1732,29.6,147,5368.688629670622,9.399999999999977,4351.2,0,0,0,0.6125,0,2,0
303.8,313.1,1523,39.8,150,6347.629844480225,9.300000000000011,5970.0,0,0,0,0.625,0,1,0
303.8,313.1,1422,42.4,152,6313.847251478622,9.300000000000011,6444.8,0,0,0,0.6333333333333333,0,1,0
303.8,313.2,1506,46.9,154,7396.502911758737,9.399999999999977,7222.599999999999,0,0,0,0.6416666666666667,0,0,0
303.8,313.2,1531,39.4,159,6316.842236475045,9.399999999999977,6264.599999999999,0,0,0,0.6625,0,1,0
303.9,313.3,1507,34.3,161,5412.974614110726,9.400000000000034,5522.299999999999,0,0,0,0.6708333333333333,0,2,0
303.9,313.3,1526,40.7,164,6503.955494922854,9.400000000000034,6674.8,0,0,0,0.6833333333333333,0,1,0
303.8,313.3,1406,52.1,166,7670.994333878389,9.5,8648.6,0,0,0,0.6916666666666667,0,1,0
303.9,313.3,1567,35.0,168,5743.3549695377405,9.400000000000034,5880.0,0,0,0,0.7,0,2,0
303.9,313.4,1464,49.1,171,7527.507325413431,9.5,8396.1,0,0,0,0.7125,0,2,0
303.9,313.4,1442,48.5,174,7323.785513803646,9.5,8439.0,0,0,0,0.725,0,1,0
303.8,313.2,1336,47.8,176,6687.48733774557,9.399999999999977,8412.8,0,0,0,0.7333333333333333,0,1,0
303.8,313.2,1379,50.2,178,7249.308823962544,9.399999999999977,8935.6,0,0,0,0.7416666666666667,0,0,0
303.7,313.1,1406,48.6,183,7155.668418934542,9.400000000000034,8893.800000000001,0,0,0,0.7625,0,1,0
303.7,313.1,2130,18.1,185,4037.260719128243,9.400000000000034,3348.5000000000005,0,0,0,0.7708333333333334,0,2,0
303.7,313.1,1355,49.1,188,6967.057667988525,9.400000000000034,9230.800000000001,0,0,0,0.7833333333333333,0,1,0
303.8,313.2,1710,26.5,190,4745.375703247383,9.399999999999977,5035.0,0,0,0,0.7916666666666666,0,2,0
303.8,313.1,1309,55.8,193,7648.9612974012125,9.300000000000011,10769.4,0,0,0,0.8041666666666667,0,1,0
303.9,313.1,1491,37.2,195,5808.302161662953,9.200000000000045,7254.000000000001,0,0,0,0.8125,0,1,0
303.9,313.2,1481,44.1,197,6839.467118350732,9.300000000000011,8687.7,0,0,0,0.8208333333333333,0,1,0
303.9,313.1,1425,49.3,199,7356.824596543896,9.200000000000045,9810.699999999999,0,0,0,0.8291666666666667,0,1,0
303.9,313.2,1680,29.1,201,5119.539388289927,9.300000000000011,5849.1,0,0,0,0.8375,0,0,0
304.0,313.2,1612,31.7,206,5351.221374516662,9.199999999999989,6530.2,0,0,0,0.8583333333333333,0,0,0
304.0,313.3,1530,34.8,211,5575.698641591164,9.300000000000011,7342.799999999999,0,0,0,0.8791666666666667,0,1,0
304.0,313.2,1481,42.6,213,6606.8321823524075,9.199999999999989,9073.800000000001,0,0,0,0.8875,0,1,0
303.9,313.2,1422,48.0,215,7147.751605447496,9.300000000000011,10320.0,0,0,0,0.8958333333333334,0,2,1
303.8,313.0,1427,43.0,0,6425.708893897444,9.199999999999989,0.0,0,0,0,0.0,0,1,0
303.7,312.9,1460,49.8,2,7613.963955240223,9.199999999999989,99.6,0,0,0,0.008333333333333333,0,0,0
303.6,312.9,1873,23.5,7,4609.292381469385,9.299999999999955,164.5,0,0,0,0.029166666666666667,0,1,0
303.7,312.9,1566,32.6,9,5346.111050466822,9.199999999999989,293.40000000000003,0,0,0,0.0375,0,2,0
303.6,312.8,1701,30.8,12,5486.351746523072,9.199999999999989,369.6,0,0,0,0.05,0,1,0
303.6,312.8,1710,27.2,14,4870.725250125615,9.199999999999989,380.8,0,0,0,0.058333333333333334,0,1,0
303.6,312.8,1689,33.1,16,5854.452157744187,9.199999999999989,529.6,0,0,0,0.06666666666666667,0,2,0
303.6,312.7,1637,32.9,19,5639.923267406051,9.099999999999966,625.1,0,0,0,0.07916666666666666,0,1,0
303.5,312.6,1496,39.0,21,6109.76939270143,9.100000000000023,819.0,0,0,0,0.0875,0,1,0
303.5,312.7,1402,47.0,23,6900.403543854861,9.199999999999989,1081.0,0,0,0,0.09583333333333334,0,2,0
303.4,312.7,1363,45.5,26,6494.35269337838,9.300000000000011,1183.0,0,0,0,0.10833333333333334,0,1,0
303.4,312.7,1576,49.9,28,8235.412870022332,9.300000000000011,1397.2,0,0,0,0.11666666666666667,0,2,0
303.4,312.7,1357,55.3,31,7858.39033566502,9.300000000000011,1714.3,0,0,0,0.12916666666666668,0,2,0
303.4,312.7,1399,48.4,34,7090.742170760355,9.300000000000011,1645.6,0,0,0,0.14166666666666666,0,2,0
303.4,312.8,1526,30.8,37,4921.912266428106,9.400000000000034,1139.6000000000001,0,0,0,0.15416666666666667,0,2,0
303.5,312.7,1694,27.3,40,4842.89073921481,9.199999999999989,1092.0,0,0,0,0.16666666666666666,0,1,0
303.5,312.7,1420,49.1,42,7301.270766452918,9.199999999999989,2062.2000000000003,0,0,0,0.175,0,2,0
303.5,312.7,2116,16.7,45,3700.502930614441,9.199999999999989,751.5,0,0,0,0.1875,0,2,0
303.7,312.9,1406,41.9,48,6169.187381756324,9.199999999999989,2011.1999999999998,0,0,0,0.2,0,2,0
303.7,313.0,1456,45.5,51,6937.474337167221,9.300000000000011,2320.5,0,0,0,0.2125,0,1,0
303.6,312.9,1588,31.9,53,5304.809579047629,9.299999999999955,1690.6999999999998,0,0,0,0.22083333333333333,0,1,0
303.7,312.8,1448,44.5,55,6747.722140890397,9.100000000000023,2447.5,0,0,0,0.22916666666666666,0,1,0
303.6,312.7,1403,46.2,57,6787.787919199179,9.099999999999966,2633.4,0,0,0,0.2375,0,0,0
303.5,312.6,1405,51.6,62,7591.972806665095,9.100000000000023,3199.2000000000003,0,0,0,0.25833333333333336,0,2,0
303.4,312.6,2706,9.8,65,2777.0422420672335,9.200000000000045,637.0,0,1,0,0.2708333333333333,1,2,1
303.3,312.4,1505,38.9,68,6130.765703602921,9.099999999999966,2645.2,0,0,0,0.2833333333333333,0,2,0
303.2,312.4,1663,33.7,71,5868.819708146605,9.199999999999989,2392.7000000000003,0,0,0,0.29583333333333334,0,1,0
303.3,312.6,1482,44.4,73,6890.6436626777095,9.300000000000011,3241.2,0,0,0,0.30416666666666664,0,2,0
303.3,312.5,1674,32.7,76,5732.338451299152,9.199999999999989,2485.2000000000003,0,0,0,0.31666666666666665,0,2,0
303.4,312.7,1594,32.8,79,5475.083900872195,9.300000000000011,2591.2,0,0,0,0.32916666666666666,0,2,0
303.5,312.7,1393,49.3,82,7191.618710867123,9.199999999999989,4042.6,0,0,0,0.3416666666666667,0,1,0
303.5,312.8,1404,55.8,84,8204.080719290529,9.300000000000011,4687.2,0,0,0,0.35,0,0,0
303.5,312.8,1375,45.7,89,6580.32761233162,9.300000000000011,4067.3,0,0,0,0.37083333333333335,0,2,0
303.5,312.8,1607,38.4,92,6462.1304247280605,9.300000000000011,3532.7999999999997,0,0,0,0.38333333333333336,0,1,0
303.4,312.8,1360,50.8,94,7234.878441707055,9.400000000000034,4775.2,0,0,0,0.39166666666666666,0,1,0
303.5,312.8,1524,39.4,96,6287.960528013042,9.300000000000011,3782.3999999999996,0,0,0,0.4,0,1,0
303.4,312.7,1534,35.5,98,5702.723704551312,9.300000000000011,3479.0,0,0,0,0.4083333333333333,0,1,0
303.3,312.7,1262,63.8,100,8431.573915312478,9.399999999999977,6380.0,0,0,0,0.4166666666666667,0,1,0
303.3,312.6,1623,34.6,102,5880.621624548589,9.300000000000011,3529.2000000000003,0,0,0,0.425,0,1,0
303.3,312.7,1642,33.6,104,5777.514553657773,9.399999999999977,3494.4,0,0,0,0.43333333333333335,0,2,0
303.4,312.8,1622,35.1,107,5961.926042423494,9.400000000000034,3755.7000000000003,0,0,0,0.44583333333333336,0,2,0
303.5,312.9,1530,34.5,110,5527.632273991241,9.399999999999977,3795.0,0,0,0,0.4583333333333333,0,2,0
303.4,312.8,1590,36.3,113,6044.110106241402,9.400000000000034,4101.9,0,0,0,0.4708333333333333,0,2,0
303.4,312.7,1589,34.0,116,5657.58949009474,9.300000000000011,3944.0,0,0,0,0.48333333333333334,0,1,0
303.4,312.6,1462,37.5,118,5741.260574435348,9.200000000000045,4425.0,0,0,0,0.49166666666666664,0,1,0
303.3,312.5,1328,49.8,120,6925.578172985628,9.199999999999989,5976.0,0,0,0,0.5,0,0,0
303.3,312.6,1692,29.0,125,5138.388944211465,9.300000000000011,3625.0,0,0,0,0.5208333333333334,0,0,0
303.3,312.5,1968,20.6,130,4245.422648355103,9.199999999999989,2678.0,0,0,0,0.5416666666666666,0,1,0
303.3,312.6,1827,24.2,132,4630.0164210075645,9.300000000000011,3194.4,0,0,0,0.55,0,0,0
303.3,312.6,1397,47.1,137,6890.423751191957,9.300000000000011,6452.7,0,0,0,0.5708333333333333,0,2,0
303.3,312.6,1463,44.0,140,6741.02007656274,9.300000000000011,6160.0,0,0,0,0.5833333333333334,0,1,0
303.3,312.7,1643,30.7,142,5282.07492021115,9.399999999999977,4359.4,0,0,0,0.5916666666666667,0,1,0
303.2,312.6,1281,57.0,144,7646.3223595721975,9.400000000000034,8208.0,0,0,0,0.6,0,1,0
303.2,312.5,1518,39.9,146,6342.687072038578,9.300000000000011,5825.4,0,0,0,0.6083333333333333,0,1,0
303.2,312.6,1601,35.3,148,5918.268376514107,9.400000000000034,5224.4,0,0,0,0.6166666666666667,0,1,0
303.1,312.6,1548,36.4,150,5900.664985678493,9.5,5460.0,0,0,0,0.625,0,1,0
303.1,312.6,1404,40.6,152,5969.277369232895,9.5,6171.2,0,0,0,0.6333333333333333,0,0,0
303.1,312.5,1766,26.7,157,4937.7668373532215,9.399999999999977,4191.9,0,0,0,0.6541666666666667,0,2,0
303.1,312.5,1667,30.0,160,5237.034953534185,9.399999999999977,4800.0,0,0,0,0.6666666666666666,0,2,0
303.0,312.5,1507,37.9,163,5981.100229585904,9.5,6177.7,0,0,0,0.6791666666666667,0,0,0
303.0,312.4,1627,37.1,168,6321.062442606368,9.399999999999977,6232.8,0,0,0,0.7,0,0,0
302.9,312.3,1435,47.7,173,7168.0148780631525,9.400000000000034,8252.1,0,0,0,0.7208333333333333,0,1,0
302.9,312.3,1509,46.8,175,7395.4347702565165,9.400000000000034,8189.999999999999,0,0,0,0.7291666666666666,0,0,0
302.9,312.3,1809,25.0,180,4735.950925286614,9.400000000000034,4500.0,0,0,0,0.75,0,2,0
302.9,312.3,1515,40.8,183,6472.937503456409,9.400000000000034,7466.4,0,0,0,0.7625,0,1,0
302.9,312.3,1530,34.9,185,5591.720764124472,9.400000000000034,6456.5,0,0,0,0.7708333333333334,0,1,0
302.8,312.3,1336,57.5,187,8044.571588292265,9.5,10752.5,0,0,0,0.7791666666666667,0,0,0
302.9,312.4,2030,19.1,192,4060.2990652545686,9.5,3667.2000000000003,0,0,0,0.8,0,1,0
302.9,312.4,1550,36.9,194,5989.44639406894,9.5,7158.599999999999,0,0,0,0.8083333333333333,0,1,0
302.9,312.4,1446,41.7,196,6314.412738156269,9.5,8173.200000000001,0,0,0,0.8166666666666667,0,1,0
302.8,312.3,1494,37.5,198,5866.924280578939,9.5,7425.0,0,0,0,0.825,0,1,0
302.8,312.4,1651,27.0,200,4668.092523969073,9.599999999999966,5400.0,0,0,0,0.8333333333333334,0,1,0
302.9,312.4,1698,33.8,202,6010.11807372956,9.5,6827.599999999999,0,0,0,0.8416666666666667,0,1,0
302.8,312.3,1504,40.3,204,6347.190021508723,9.5,8221.199999999999,0,0,0,0.85,0,1,0
302.9,312.4,1421,46.0,206,6845.111513151681,9.5,9476.0,0,0,0,0.8583333333333333,0,2,0
302.9,312.3,1754,26.9,209,4940.95031790886,9.400000000000034,5622.099999999999,0,0,0,0.8708333333333333,0,0,0
302.9,312.2,1469,42.0,214,6460.999451372769,9.300000000000011,8988.0,0,0,0,0.8916666666666667,0,1,0
302.8,312.2,1433,50.0,216,7503.170454323622,9.399999999999977,10800.0,0,0,0,0.9,0,1,0
302.8,312.3,1432,49.0,218,7347.975777236286,9.5,10682.0,0,0,0,0.9083333333333333,0,2,0
302.8,312.3,1366,49.1,221,7023.616807728654,9.5,10851.1,0,0,0,0.9208333333333333,0,1,0
302.8,312.3,1483,47.2,223,7330.131530963897,9.5,10525.6,0,0,0,0.9291666666666667,0,0,0
302.7,312.2,1572,34.4,228,5662.909253654817,9.5,7843.2,0,0,0,0.95,0,1,0
302.8,312.2,1481,40.2,230,6234.616284755089,9.399999999999977,9246.0,0,0,0,0.9583333333333334,0,1,0
302.8,312.3,1473,42.6,232,6571.143689807627,9.5,9883.2,0,0,0,0.9666666666666667,0,1,0
302.8,312.3,1262,70.5,234,9317.02133275125,9.5,16497.0,0,1,1,0.975,2,2,1
302.8,312.4,1529,36.8,237,5892.28740526892,9.599999999999966,8721.599999999999,0,0,0,0.9875,0,1,0
302.8,312.4,1523,39.7,239,6331.681025775501,9.599999999999966,9488.300000000001,0,0,0,0.9958333333333333,0,1,0
302.8,312.3,1416,42.7,241,6331.691497751013,9.5,10290.7,0,0,0,1.0041666666666667,0,2,0
302.9,312.4,1923,23.9,244,4812.888529373026,9.5,5831.599999999999,0,0,0,1.0166666666666666,0,1,0
302.8,312.4,1411,53.8,246,7949.465106692588,9.599999999999966,13234.8,0,0,1,1.025,1,0,1
302.7,312.4,1477,46.3,251,7161.270925833444,9.699999999999989,11621.3,0,0,1,1.0458333333333334,1,1,1
302.6,312.3,1454,54.8,253,8343.986312130395,9.699999999999989,13864.4,0,0,1,1.0541666666666667,1,2,1
302.7,312.3,1421,48.5,0,7217.128443214272,9.600000000000023,0.0,0,0,0,0.0,0,1,0
302.7,312.3,1858,25.4,2,4942.060347313127,9.600000000000023,50.8,0,0,0,0.008333333333333333,0,1,0
302.8,312.5,1422,46.1,4,6864.8197710652,9.699999999999989,184.4,0,0,0,0.016666666666666666,0,0,0
302.7,312.4,1444,48.7,9,7364.186395328809,9.699999999999989,438.3,0,0,0,0.0375,0,1,0
302.7,312.4,1360,47.8,11,6807.621840818842,9.699999999999989,525.8,0,0,0,0.04583333333333333,0,1,0
302.7,312.4,1954,24.8,13,5074.635557294617,9.699999999999989,322.40000000000003,0,0,0,0.05416666666666667,0,1,0
302.6,312.4,1628,33.0,15,5625.964124048603,9.799999999999955,495.0,0,0,0,0.0625,0,1,0
302.7,312.4,1433,44.2,17,6632.802681622082,9.699999999999989,751.4000000000001,0,0,0,0.07083333333333333,0,1,0
302.7,312.5,1417,51.5,19,7641.976489734731,9.800000000000011,978.5,0,0,0,0.07916666666666666,0,2,0
302.8,312.6,1462,39.4,22,6032.151110206738,9.800000000000011,866.8,0,0,0,0.09166666666666666,0,1,0
302.9,312.6,1328,59.9,24,8330.163304454602,9.700000000000045,1437.6,0,0,0,0.1,0,1,0
302.7,312.5,1527,36.4,26,5820.617204865024,9.800000000000011,946.4,0,0,0,0.10833333333333334,0,0,0
302.6,312.3,1534,34.3,31,5509.955579327042,9.699999999999989,1063.3,0,0,0,0.12916666666666668,0,1,0
302.6,312.4,1410,50.3,33,7427.03919235163,9.799999999999955,1659.8999999999999,0,0,0,0.1375,0,2,0
302.6,312.3,1660,30.3,36,5267.1942430086465,9.699999999999989,1090.8,0,0,0,0.15,0,1,0
302.6,312.4,1386,45.8,38,6647.484391289858,9.799999999999955,1740.3999999999999,0,0,0,0.15833333333333333,0,1,0
302.6,312.4,1398,41.6,40,6090.16585454303,9.799999999999955,1664.0,0,0,0,0.16666666666666666,0,1,0
302.6,312.3,1321,53.4,42,7387.078133797968,9.699999999999989,2242.7999999999997,0,0,0,0.175,0,1,0
302.6,312.3,1512,34.2,44,5415.100425139655,9.699999999999989,1504.8000000000002,0,0,0,0.18333333333333332,0,1,0
302.6,312.3,1566,36.6,46,6002.075596536371,9.699999999999989,1683.6000000000001,0,0,0,0.19166666666666668,0,2,0
302.7,312.4,1422,44.5,49,6626.5613842169505,9.699999999999989,2180.5,0,0,0,0.20416666666666666,0,2,0
302.6,312.3,1647,31.8,52,5484.655286490133,9.699999999999989,1653.6000000000001,0,0,0,0.21666666666666667,0,1,0
302.6,312.2,1377,45.5,54,6561.059177389604,9.599999999999966,2457.0,0,0,0,0.225,0,1,0
302.5,312.2,1775,27.9,56,5185.98407291335,9.699999999999989,1562.3999999999999,0,0,0,0.23333333333333334,0,1,0
302.6,312.3,1554,42.0,58,6834.8489771499535,9.699999999999989,2436.0,0,0,0,0.24166666666666667,0,1,0
302.7,312.4,1423,51.9,60,7733.941378680817,9.699999999999989,3114.0,0,0,0,0.25,0,1,0
302.7,312.4,1453,47.3,62,7197.064138133344,9.699999999999989,2932.6,0,0,0,0.25833333333333336,0,1,0
302.8,312.4,1590,34.4,64,5727.75172602491,9.599999999999966,2201.6,0,0,0,0.26666666666666666,0,1,0
302.8,312.5,1694,28.4,66,5038.025530904783,9.699999999999989,1874.3999999999999,0,0,0,0.275,0,1,0
302.8,312.5,1462,43.4,68,6644.552238146509,9.699999999999989,2951.2,0,0,0,0.2833333333333333,0,1,0
302.8,312.4,1392,46.2,70,6734.569339647368,9.599999999999966,3234.0,0,0,0,0.2916666666666667,0,1,0
302.9,312.5,1550,45.5,72,7385.360729814006,9.600000000000023,3276.0,0,0,0,0.3,0,1,0
302.9,312.5,1629,30.4,74,5185.889825133742,9.600000000000023,2249.6,0,0,0,0.30833333333333335,0,1,0
303.0,312.5,1524,42.1,76,6718.861376379418,9.5,3199.6,0,0,0,0.31666666666666665,0,2,0
302.9,312.5,1679,30.9,79,5432.976087338579,9.600000000000023,2441.1,0,0,0,0.32916666666666666,0,2,0
302.9,312.6,1394,46.4,82,6773.441312747786,9.700000000000045,3804.7999999999997,0,0,0,0.3416666666666667,0,2,0
302.9,312.5,1683,32.1,85,5657.411466511036,9.600000000000023,2728.5,0,0,0,0.3541666666666667,0,1,0
303.0,312.5,1626,30.5,87,5193.366815649287,9.5,2653.5,0,0,0,0.3625,0,1,0
303.0,312.5,1698,30.0,89,5334.424325795469,9.5,2670.0,0,0,0,0.37083333333333335,0,0,0
303.0,312.6,1392,42.9,94,6253.528672529698,9.600000000000023,4032.6,0,0,0,0.39166666666666666,0,2,0
303.1,312.7,1353,51.8,97,7339.325925463402,9.599999999999966,5024.599999999999,0,0,0,0.4041666666666667,0,1,0
303.0,312.7,1426,46.8,99,6988.661353469709,9.699999999999989,4633.2,0,0,0,0.4125,0,2,0
303.0,312.7,2024,19.9,102,4217.860408807608,9.699999999999989,2029.8,0,0,0,0.425,0,1,0
303.0,312.8,1648,32.1,104,5539.758821634097,9.800000000000011,3338.4,0,0,0,0.43333333333333335,0,2,0
303.1,312.9,1511,40.1,107,6345.085154430817,9.799999999999955,4290.7,0,0,0,0.44583333333333336,0,1,0
303.1,312.8,1465,44.1,109,6765.576859138299,9.699999999999989,4806.900000000001,0,0,0,0.45416666666666666,0,1,0
303.0,312.7,1551,41.8,111,6789.170219966759,9.699999999999989,4639.799999999999,0,0,0,0.4625,0,1,0
303.1,312.8,2329,15.1,113,3682.773876072683,9.699999999999989,1706.3,0,0,0,0.4708333333333333,0,1,0
303.1,312.8,1435,41.9,115,6296.432356202224,9.699999999999989,4818.5,0,0,0,0.4791666666666667,0,0,0
303.0,312.7,1361,48.8,120,6955.1510318314195,9.699999999999989,5856.0,0,0,0,0.5,0,1,0
303.0,312.7,1553,35.8,122,5822.146113289771,9.699999999999989,4367.599999999999,0,0,0,0.5083333333333333,0,2,0
303.0,312.6,1451,42.1,125,6397.026152970168,9.600000000000023,5262.5,0,0,0,0.5208333333333334,0,1,0
303.0,312.5,1461,40.2,127,6150.421601638882,9.5,5105.400000000001,0,0,0,0.5291666666666667,0,1,0
303.1,312.6,1895,23.5,129,4663.432494866249,9.5,3031.5,0,0,0,0.5375,0,2,0
303.1,312.6,1567,32.9,132,5398.753671365475,9.5,4342.8,0,0,0,0.55,0,2,0
303.0,312.5,1602,33.7,135,5653.547307547121,9.5,4549.5,0,0,0,0.5625,0,2,0
303.1,312.6,1514,42.1,138,6674.774359474041,9.5,5809.8,0,0,0,0.575,0,1,0
303.1,312.5,1453,49.1,140,7470.948185673303,9.399999999999977,6874.0,0,0,0,0.5833333333333334,0,1,0
303.0,312.4,1526,36.1,142,5768.864701884891,9.399999999999977,5126.2,0,0,0,0.5916666666666667,0,2,0
302.9,312.3,1339,52.1,145,7305.449084682194,9.400000000000034,7554.5,0,0,0,0.6041666666666666,0,2,0
302.9,312.3,1889,22.8,148,4510.196077199651,9.400000000000034,3374.4,0,0,0,0.6166666666666667,0,1,0
302.9,312.4,1561,34.8,150,5688.6703134142535,9.5,5220.0,0,0,0,0.625,0,1,0
302.9,312.4,1659,33.1,152,5750.465440910365,9.5,5031.2,0,0,0,0.6333333333333333,0,2,0
302.9,312.4,1424,49.5,155,7381.486098874579,9.5,7672.5,0,0,0,0.6458333333333334,0,1,0
302.9,312.3,1426,44.7,157,6675.067574788377,9.400000000000034,7017.900000000001,0,0,0,0.6541666666666667,0,2,0
302.9,312.4,1383,51.4,160,7444.129456387159,9.5,8224.0,0,0,0,0.6666666666666666,0,1,0
302.8,312.3,1764,29.9,162,5523.296876129287,9.5,4843.8,0,0,0,0.675,0,1,0
302.7,312.2,1439,42.5,164,6404.398423730592,9.5,6970.0,0,0,0,0.6833333333333333,0,2,0
302.7,312.2,1585,35.5,167,5892.318821195456,9.5,5928.5,0,0,0,0.6958333333333333,0,2,0
302.7,312.3,1346,61.2,170,8626.310771932998,9.600000000000023,10404.0,0,0,0,0.7083333333333334,0,1,0
302.8,312.3,1386,57.8,172,8389.18335844004,9.5,9941.6,0,0,0,0.7166666666666667,0,1,0
302.7,312.2,1369,51.8,174,7426.117658506577,9.5,9013.199999999999,0,0,0,0.725,0,1,0
302.7,312.1,1378,46.9,176,6767.849277824395,9.400000000000034,8254.4,0,0,0,0.7333333333333333,0,2,0
302.7,312.2,1336,46.8,179,6547.581744905704,9.5,8377.199999999999,0,0,0,0.7458333333333333,0,1,0
302.6,312.1,1445,42.0,181,6355.441938212151,9.5,7602.0,0,0,0,0.7541666666666667,0,2,0
302.7,312.1,1763,26.5,184,4892.454599312945,9.400000000000034,4876.0,0,0,0,0.7666666666666667,0,1,0
302.7,312.2,1611,34.1,186,5752.790219474022,9.5,6342.6,0,0,0,0.775,0,1,0
302.7,312.1,1564,32.1,188,5257.392473929448,9.400000000000034,6034.8,0,0,0,0.7833333333333333,0,2,0
302.7,312.1,1478,36.0,191,5571.928730406857,9.400000000000034,6876.0,0,0,0,0.7958333333333333,0,0,0
302.6,312.0,1781,28.5,196,5315.41769024125,9.399999999999977,5586.0,0,0,0,0.8166666666666667,0,1,0
